wdw,w2204,Absinthe,0
wdw,w2256,Adobe,0
wdw,w1224,Amber,0
wdw,w1307,Americana,0
wdw,w1109,Angel Hair,0
wdw,w2131,Aqua,0
wdw,w1183,Artichoke,0
wdw,w2234,Autumn Leaves,0
wdw,w4145,Azaleas,0
wdw,w2258,Aztec Red,0
wdw,w1103,Baby's Breath,0
wdw,w1330,Baked Apple,0
wdw,w1115,Banana Popsicle,0
wdw,w1083,Bashful,0
wdw,w1271,Bark,0
wdw,w1291,Basil,0
wdw,w2108,Battleship,0
wdw,w2166,Bayberry,0
wdw,w4149,Beachcomber,0
wdw,w2213,Beehive,0
wdw,w2263,Begonia,0
wdw,w1106,Beige,0
wdw,w2121,Bermuda,0
wdw,w4153,Berry Splash,0
wdw,w4139,Bethlehem,0
wdw,w1329,Blackberry,0
wdw,w2306,Blue Aster,0
wdw,w2339,Blue Bonnet,0
wdw,w2116,Blue Fescue,0
wdw,w1155,Blue Heron,0
wdw,w2107,Blue Jeans,0
wdw,w1276,Blue Spruce,0
wdw,w2118,Blue Topaz,0
wdw,w6550,Bluecoat Blue,0
wdw,w6850,Bluecoat Red,0
wdw,w1339,Bordeaux,0
wdw,w1343,Boysenberry,0
wdw,w1331,Brick,0
wdw,w1227,Bright Leaf,0
wdw,w2275a,Bubble Gum,0
wdw,w2202,Bullfrog,0
wdw,w1189,Butter Bean,0
wdw,w6650,Buttercup,0
wdw,w1226,Butterscotch,0
wdw,w2181,Cactus,0
wdw,w1284,Cadet,0
wdw,w4143,Calypso,0
wdw,w2276,Camellia,0
wdw,w2243,Cantaloupe,0
wdw,w1181,Cape Cod,0
wdw,w1266,Caper,0
wdw,w2120,Capri,0
wdw,w1238,Cappuccino,0
wdw,w1216,Caramel,0
wdw,w1136,Carnation,0
wdw,w2136,Caribbean,0
wdw,w2226,Carrot,0
wdw,w2259,Cayenne,0
wdw,w1261,Celadon,0
wdw,w4123,Celebration,0
wdw,w1139,Chablis,0
wdw,w1303,Charcoal,0
wdw,w2282,Charlotte's Pink,0
wdw,w2203,Chartreuse,0
wdw,w2248,Cherry Vanilla,0
wdw,w1134,Cherub,0
wdw,w3950,Chesapeake,0
wdw,w1269,Chestnut,0
wdw,w2241,Chrysanthemum,0
wdw,w2254,Cinnabar,0
wdw,w2216,Citron,0
wdw,w2210,Citronella,0
wdw,w4141,Clam Shell,0
wdw,w1146,Clara,0
wdw,w2230,Clockwork,0
wdw,w1233,Cocoa,0
wdw,w2242,Cognac,0
wdw,w1126,Coleus,0
wdw,w1277,Collards,0
wdw,w1133,Conch,0
wdw,w1318,Concord,0
wdw,w1173,Confederate Gray,0
wdw,w4107,Confetti,0
wdw,w2222,Cornbread,0
wdw,w1123,Cornsilk,0
wdw,w2236,Copper,0
wdw,w1323,Cranberry Ice,0
wdw,w2275,Crepe Myrtle,0
wdw,w3860,Crimson,0
wdw,w2220,Curry,0
wdw,w2311,Cyclamen,0
wdw,w2153,Cypress,0
wdw,w1119,Daffodil,0
wdw,w2227,Daylilly,0
wdw,w2104,Deep Sea,0
wdw,w1241,Desert,0
wdw,w1240,Dirt Road,0
wdw,w1296,Dolphin,0
wdw,w1171,Dove,0
wdw,w1191,Dried Sage,0
wdw,w2342,Dutch Iris,0
wdw,w1317,Eggplant,1
wdw,w2171,Emerald,1
wdw,w2280,Emma's Pink,1
wdw,w2173,Envy,1
wdw,w2146,Eucalyptus,1
wdw,w4117,Father's Day,1
wdw,w1111,Fawn,1
wdw,w4131,Fiesta,1
wdw,w2268,Fire,1
wdw,w2247,Flamingo,1
wdw,w4135,Foliage,1
wdw,w1141,Floxglove,1
wdw,w1153,Galvanized,1
wdw,w2264,Garnet,1
wdw,w2221,Gold,1
wdw,w1118,Goldenrod,1
wdw,w2191,Granny Smith,1
wdw,w1156,Grape Ice,1
wdw,w2245,Grapefruit,1
wdw,w1273,Grape Vine,1
wdw,w1154,Graphite,1
wdw,w2205,Grasshopper,1
wdw,w2244,Grenadine,1
wdw,w1193,Guacamole,1
wdw,w2151,Gulf,1
wdw,w1298,Gunmetal,1
wdw,w4103,Harvest,1
wdw,w1230,Havana,1
wdw,w2237,Hazelnut,1
wdw,w2278,Hibiscus,1
wdw,w1279,Holly,1
wdw,w1108,Honeysuckle,1
wdw,w1251,Hosta,1
wdw,w2233,Hot Rod,1
wdw,w2156,Hunter,1
wdw,w1161,Hydrangea,1
wdw,w2186,Iceberg,1
wdw,w1086,Icicle,1
wdw,w4119,Independance,1
wdw,w4121,Indian Summer,1
wdw,w2316,Iris,1
wdw,w2133,Island Breeze,1
wdw,w2198,Ivy,1
wdw,w2229,Jack-o-Lantern,1
wdw,w2335,Jealousy,1
wdw,w2161,Julep,1
wdw,w2280,Julian,1
wdw,w2158,Juniper,1
wdw,w2152,Kentucky Bluegrass,1
wdw,w1152,King Mackerel,1
wdw,w3900,Kohl,1
wdw,w1267,Kris' Bon Bon,1
wdw,w2200,Kudzu,1
wdw,w2267,Ladybug,1
wdw,w2141,Lagoon,1
wdw,w1333,Lancaster Red,1
wdw,w1221,Latte,1
wdw,w2301,Lavender,1
wdw,w2280,Lemon Chiffon,1
wdw,w2280,Lemonade,1
wdw,w2269,Liberty,1
wdw,w1101,Light Khaki,1
wdw,w2334,Lilac,1
wdw,w1094,Linen,1
wdw,w1264,Loden,1
wdw,w1198,London Fog,1
wdw,w2266a,Louisiana Hot Sauce,1
wdw,w4109,Love,1
wdw,w4111,Lucky,1
wdw,w2126,Madison Rose,2
wdw,w2280,Madras,2
wdw,w1281,Mallard,2
wdw,w2225,Marigold,2
wdw,w3910,Mascara,2
wdw,w2281,Mauve,2
wdw,w2176,Meadow,2
wdw,w1135,Meredith's Pink,2
wdw,w1305,Merlin,2
wdw,w4127,Mermaid,2
wdw,w2251,Mexecali,2
wdw,w2101,Miami,2
wdw,w1309,Michael's Navy,2
wdw,w2231,Mimosa,2
wdw,w1236,Mocha,2
wdw,w1268,Molasses,2
wdw,w2168,Monkey Grass,2
wdw,w1113,Moonglow,2
wdw,w2109,Morris Blue,2
wdw,w2201,Moss,2
wdw,w4115,Mother's Day,2
wdw,w1316,Mulberry,2
wdw,w1306,Navy,2
wdw,w1231,Neopolitan,2
wdw,w4105,Noel,2
wdw,w1219,Oak,2
wdw,w1282,Ocean,2
wdw,w4133,Old Glory,2
wdw,w2211,Olive,2
wdw,w2280,Okefenokee,2
wdw,w1304,Onyx,2
wdw,w1232,Palomino,3
wdw,w1259,Pamlico,3
wdw,w1110,Parchment,3
wdw,w2103,Pea Coat,3
wdw,w1131,Peach,3
wdw,w4151,Peach Cobbler,3
wdw,w1129,Peach Fuzz,3
wdw,w2149,Peacock,3
wdw,w1151,Pebble,3
wdw,w1228,Pecan,3
wdw,w1302,Pelican Gray,3
wdw,w2271,Peony,3
wdw,w2333,Peoria Purple,3
wdw,w2337,Periwinkle,3
wdw,w1176,Pewter,3
wdw,w2206,Pistachio,3
wdw,w2321,Plum,3
wdw,w2228,Pumpkin,3
wdw,w1313,Purple Haze,3
wdw,w2329,Purple Majesty,3
wdw,w2338,Purple Rain,3
wdw,w1201,Putty,3
wdw,w1336,Raspberry,3
wdw,w1337,Raspberry Tart,3
wdw,w1332,Red Pear,3
wdw,w2240,Red Rocks,3
wdw,w1288,River Rock,3
wdw,w2129,Robin's Egg,3
wdw,w2274,Romance,3
wdw,w1137,Rose Quartz,3
wdw,w1270,Rum Raisin,3
wdw,w1326,Rust,3
wdw,w2223,Saffron,3
wdw,w1246,Sage,3
wdw,w2218,Sally's Sunshine,3
wdw,w1286,Salt Glaze,3
wdw,w3500,Sand,3
wdw,w2253,Sanguine,3
wdw,w4137,Santa Claus,3
wdw,w2106,Santorini,3
wdw,w1223,Schneckley,3
wdw,w2196,Scuppernong,3
wdw,w1166,Sea Foam,3
wdw,w1300,Seagull,3
wdw,w2159,Seaweed,3
wdw,w2261,Sedona,3
wdw,w1116,Shasta,3
wdw,w1127,Skinny Dip,3
wdw,w2111,Sky,3
wdw,w4125,Snowflake,3
wdw,w1138,Sophia's Pink,3
wdw,w4113,Spring Bouquet,3
wdw,w4147,Spumoni,3
wdw,w2224,Squash,3
wdw,w1289,Stepping Stone,3
wdw,w2326,Stone,3
wdw,w1121,Straw,3
wdw,w2265,Strawberry Fields,3
wdw,w2291,Sugar Plum,3
wdw,w2246,Sunset,3
wdw,w4129,Swamp Water,3
wdw,w2296,Sweet Pea,3
wdw,w2238,Sweet Potato,3
wdw,w2279,Sweetheart Rose,3
wdw,w1237,Swiss Chocolate,3
wdw,w1311,Taffeta,4
wdw,w2199,Tarragon,4
wdw,w1196,Taupe,4
wdw,w3960,Teal Frost,4
wdw,w2239,Terra Cotta,4
wdw,w2286,Thistle,4
wdw,w1256,Thyme,4
wdw,w1225,Tiger's Eye,4
wdw,w1174,Tin Roof,4
wdw,w4155,Tobacco Road,4
wdw,w4101,Trick or Treat,4
wdw,w2266,Turkish Red,4
wdw,w2135,Turquoise,4
wdw,w1285,Twilight,4
wdw,w2336,Ultraviolet,4
wdw,w2113,Union Blue,4
wdw,w2331,Violet,4
wdw,w2262,Watermelon Punch,4
wdw,w2219,Whiskey,4
wdw,w1206,White Chocolate,4
wdw,w1088,White Lightning,4
wdw,w1211,While Walnut,4
wdw,w1091,Whitewash,4
wdw,w1321,Williamsburg,4
wdw,w3550,Williamsburg Blue,4
wdw,w3850,Williamsburg Red,4
wdw,w1186,Wisteria,4